source,conditionName,url,alternativeName,overviewFile,treatmentFile,recoveryFile,,
NHS,TENS (transcutaneous electrical nerve stimulation),https://www.nhs.uk/conditions/transcutaneous-electrical-nerve-stimulation-tens/,TENS (transcutaneous electrical nerve stimulation),TENS (transcutaneous electrical nerve stimulation)_overview.html,,,,
NHS,Tension-type headaches,https://www.nhs.uk/conditions/tension-headaches/,Tension-type headaches,Tension-type headaches_overview.html,,,,
NHS,Testicle lumps and swellings,https://www.nhs.uk/conditions/testicle-lumps-and-swellings/,Testicle lumps and swellings,Testicle lumps and swellings_overview.html,,,,
NHS,Testicular cancer,https://www.nhs.uk/conditions/testicular-cancer/,Testicular cancer,Testicular cancer_overview.html,Testicular cancer_treatment.html,https://www.nhs.uk/conditions/testicular-cancer/treatment/,,
NHS,Tetanus,https://www.nhs.uk/conditions/tetanus/,Tetanus,Tetanus_overview.html,,,,
NHS,Thalassaemia,https://www.nhs.uk/conditions/thalassaemia/,Thalassaemia,Thalassaemia_overview.html,Thalassaemia_treatment.html,https://www.nhs.uk/conditions/thalassaemia/treatment/,,
NHS,"Thirst (excessive), see Excessive thirst",https://www.nhs.uk/conditions/thirst/,Excessive thirst,"Thirst (excessive), see Excessive thirst_overview.html",,,,
NHS,"Thoracic outlet syndrome, see Cervical rib",https://www.nhs.uk/conditions/cervical-rib/,Cervical rib,"Thoracic outlet syndrome, see Cervical rib_overview.html",,,,
NHS,Threadworms,https://www.nhs.uk/conditions/threadworms/,Threadworms,Threadworms_overview.html,,,,
NHS,"Throat (sore), see Sore throat",https://www.nhs.uk/conditions/sore-throat/,Sore throat,"Throat (sore), see Sore throat_overview.html",,,,
NHS,Thrombophilia,https://www.nhs.uk/conditions/thrombophilia/,Thrombophilia,Thrombophilia_overview.html,,,,
NHS,Thrush in men and women,https://www.nhs.uk/conditions/thrush-in-men-and-women/,Thrush in men and women,Thrush in men and women_overview.html,,,,
NHS,Thyroid cancer,https://www.nhs.uk/conditions/thyroid-cancer/,Thyroid cancer,Thyroid cancer_overview.html,Thyroid cancer_treatment.html,https://www.nhs.uk/conditions/thyroid-cancer/treatment/,,
NHS,Thyroiditis,https://www.nhs.uk/conditions/thyroiditis/,Thyroiditis,Thyroiditis_overview.html,,,,
NHS,"TIA, see Transient ischaemic attack (TIA)",https://www.nhs.uk/conditions/transient-ischaemic-attack-tia/,Transient ischaemic attack (TIA),"TIA, see Transient ischaemic attack (TIA)_overview.html","TIA, see Transient ischaemic attack (TIA)_treatment.html",https://www.nhs.uk/conditions/transient-ischaemic-attack-tia/treatment/,,
NHS,Tick-borne encephalitis (TBE),https://www.nhs.uk/conditions/tick-borne-encephalitis/,Tick-borne encephalitis (TBE),Tick-borne encephalitis (TBE)_overview.html,,,,
NHS,Tics,https://www.nhs.uk/conditions/tics/,Tics,Tics_overview.html,Tics_treatment.html,https://www.nhs.uk/conditions/tics/treatment/,,
NHS,Tight foreskin (phimosis and paraphimosis),https://www.nhs.uk/conditions/phimosis/,Tight foreskin (phimosis and paraphimosis),Tight foreskin (phimosis and paraphimosis)_overview.html,,,,
NHS,Tinnitus,https://www.nhs.uk/conditions/tinnitus/,Tinnitus,Tinnitus_overview.html,,,,
NHS,"Toe pain, see Foot pain",https://www.nhs.uk/conditions/foot-pain/,Additional links to review,"Toe pain, see Foot pain_overview.html",,,,
NHS,"Tongue (sore or white), see Sore or white tongue",https://www.nhs.uk/conditions/sore-or-white-tongue/,Sore or white tongue,"Tongue (sore or white), see Sore or white tongue_overview.html",,,,
NHS,"Tongue cancer, see Mouth cancer",https://www.nhs.uk/conditions/mouth-cancer/,Mouth cancer,"Tongue cancer, see Mouth cancer_overview.html","Tongue cancer, see Mouth cancer_treatment.html",https://www.nhs.uk/conditions/mouth-cancer/treatment/,,
NHS,Tongue-tie,https://www.nhs.uk/conditions/tongue-tie/,Tongue-tie,Tongue-tie_overview.html,,,,
NHS,Tonsillitis,https://www.nhs.uk/conditions/tonsillitis/,Tonsillitis,Tonsillitis_overview.html,,,,
NHS,"Tooth (chipped or broken), see Chipped, broken or cracked tooth",https://www.nhs.uk/conditions/chipped-broken-or-cracked-tooth/,"Chipped, broken or cracked tooth","Tooth (chipped or broken), see Chipped, broken or cracked tooth_overview.html",,,,
NHS,Tooth decay,https://www.nhs.uk/conditions/tooth-decay/,Tooth decay,Tooth decay_overview.html,,,,
NHS,"Tooth knocked out, see Knocked-out tooth",https://www.nhs.uk/conditions/knocked-out-tooth/,Knocked-out tooth,"Tooth knocked out, see Knocked-out tooth_overview.html",,,,
NHS,Toothache,https://www.nhs.uk/conditions/toothache/,Toothache,Toothache_overview.html,,,,
NHS,Total iron-binding capacity (TIBC) and transferrin test,https://www.nhs.uk/conditions/tibc-test/,Total iron-binding capacity (TIBC) and transferrin test,Total iron-binding capacity (TIBC) and transferrin test_overview.html,,,,
NHS,Total protein test,https://www.nhs.uk/conditions/total-protein-test/,Total protein test,Total protein test_overview.html,,,,
NHS,Tourette's syndrome,https://www.nhs.uk/conditions/tourettes-syndrome/,Tourette's syndrome,Tourette's syndrome_overview.html,,,,
NHS,Toxic shock syndrome,https://www.nhs.uk/conditions/toxic-shock-syndrome/,Toxic shock syndrome,Toxic shock syndrome_overview.html,,,,
NHS,Toxocariasis,https://www.nhs.uk/conditions/toxocariasis/,Toxocariasis,Toxocariasis_overview.html,,,,
NHS,Toxoplasmosis,https://www.nhs.uk/conditions/toxoplasmosis/,Toxoplasmosis,Toxoplasmosis_overview.html,,,,
NHS,Tracheostomy,https://www.nhs.uk/conditions/tracheostomy/,Tracheostomy,Tracheostomy_overview.html,,,,
NHS,Transient ischaemic attack (TIA),https://www.nhs.uk/conditions/transient-ischaemic-attack-tia/,Transient ischaemic attack (TIA),Transient ischaemic attack (TIA)_overview.html,Transient ischaemic attack (TIA)_treatment.html,https://www.nhs.uk/conditions/transient-ischaemic-attack-tia/treatment/,,
NHS,Transurethral resection of the prostate (TURP),https://www.nhs.uk/conditions/transurethral-resection-of-the-prostate-turp/,Transurethral resection of the prostate (TURP),Transurethral resection of the prostate (TURP)_overview.html,,Transurethral resection of the prostate (TURP)_recovery.html,https://www.nhs.uk/conditions/transurethral-resection-of-the-prostate-turp/recovery/,
NHS,Travel vaccinations,https://www.nhs.uk/conditions/travel-vaccinations/,Travel vaccinations,Travel vaccinations_overview.html,,,,
NHS,"Tremor, see Tremor or shaking hands",https://www.nhs.uk/conditions/tremor-or-shaking-hands/,Tremor or shaking hands,"Tremor, see Tremor or shaking hands_overview.html",,,,
NHS,Tremor or shaking hands,https://www.nhs.uk/conditions/tremor-or-shaking-hands/,Tremor or shaking hands,Tremor or shaking hands_overview.html,,,,
NHS,Trichomoniasis,https://www.nhs.uk/conditions/trichomoniasis/,Trichomoniasis,Trichomoniasis_overview.html,Trichomoniasis_treatment.html,https://www.nhs.uk/conditions/trichomoniasis/treatment/,,
NHS,Trichotillomania (hair pulling disorder),https://www.nhs.uk/conditions/trichotillomania/,Trichotillomania (hair pulling disorder),Trichotillomania (hair pulling disorder)_overview.html,,,,
NHS,Trigeminal neuralgia,https://www.nhs.uk/conditions/trigeminal-neuralgia/,Trigeminal neuralgia,Trigeminal neuralgia_overview.html,Trigeminal neuralgia_treatment.html,https://www.nhs.uk/conditions/trigeminal-neuralgia/treatment/,,
NHS,Trigger finger,https://www.nhs.uk/conditions/trigger-finger/,Trigger finger,Trigger finger_overview.html,Trigger finger_treatment.html,https://www.nhs.uk/conditions/trigger-finger/treatment/,,
NHS,Trimethylaminuria ('fish odour syndrome'),https://www.nhs.uk/conditions/trimethylaminuria/,Trimethylaminuria ('fish odour syndrome'),Trimethylaminuria ('fish odour syndrome')_overview.html,,,,
NHS,Tuberculosis (TB),https://www.nhs.uk/conditions/tuberculosis-tb/,Tuberculosis (TB),Tuberculosis (TB)_overview.html,Tuberculosis (TB)_treatment.html,https://www.nhs.uk/conditions/tuberculosis-tb/treatment/,,
NHS,Tuberous sclerosis,https://www.nhs.uk/conditions/tuberous-sclerosis/,Tuberous sclerosis,Tuberous sclerosis_overview.html,Tuberous sclerosis_treatment.html,https://www.nhs.uk/conditions/tuberous-sclerosis/treatment/,,
NHS,"Tummy ache, see Stomach ache",https://www.nhs.uk/conditions/stomach-ache/,Stomach ache,"Tummy ache, see Stomach ache_overview.html",,,,
NHS,"Tummy bug, see Diarrhoea and vomiting",https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Diarrhoea and vomiting,"Tummy bug, see Diarrhoea and vomiting_overview.html",,,,
NHS,Turner syndrome,https://www.nhs.uk/conditions/turner-syndrome/,Turner syndrome,Turner syndrome_overview.html,Turner syndrome_treatment.html,https://www.nhs.uk/conditions/turner-syndrome/treatment/,,
NHS,Twitching eyes and muscles,https://www.nhs.uk/conditions/twitching-eyes-and-muscles/,Twitching eyes and muscles,Twitching eyes and muscles_overview.html,,,,
NHS,Type 1 diabetes,https://www.nhs.uk/conditions/type-1-diabetes/,Additional links to review,Type 1 diabetes_overview.html,,,,
NHS,Type 2 diabetes,https://www.nhs.uk/conditions/type-2-diabetes/,Type 2 diabetes,Type 2 diabetes_overview.html,,,,
NHS,Typhoid fever,https://www.nhs.uk/conditions/typhoid-fever/,Typhoid fever,Typhoid fever_overview.html,Typhoid fever_treatment.html,https://www.nhs.uk/conditions/typhoid-fever/treatment/,,
NHS,Typhus,https://www.nhs.uk/conditions/typhus/,Typhus,Typhus_overview.html,,,,
NHS,Ulcerative colitis,https://www.nhs.uk/conditions/ulcerative-colitis/,Ulcerative colitis,Ulcerative colitis_overview.html,Ulcerative colitis_treatment.html,https://www.nhs.uk/conditions/ulcerative-colitis/treatment/,,
NHS,Ultrasound scan,https://www.nhs.uk/conditions/ultrasound-scan/,Ultrasound scan,Ultrasound scan_overview.html,,,,
NHS,Umbilical hernia repair,https://www.nhs.uk/conditions/umbilical-hernia-repair/,Umbilical hernia repair,Umbilical hernia repair_overview.html,,Umbilical hernia repair_recovery.html,https://www.nhs.uk/conditions/umbilical-hernia-repair/recovery/,
NHS,Underactive thyroid (hypothyroidism),https://www.nhs.uk/conditions/underactive-thyroid-hypothyroidism/,Underactive thyroid (hypothyroidism),Underactive thyroid (hypothyroidism)_overview.html,Underactive thyroid (hypothyroidism)_treatment.html,https://www.nhs.uk/conditions/underactive-thyroid-hypothyroidism/treatment/,,
NHS,Undescended testicles,https://www.nhs.uk/conditions/undescended-testicles/,Undescended testicles,Undescended testicles_overview.html,Undescended testicles_treatment.html,https://www.nhs.uk/conditions/undescended-testicles/treatment/,,
NHS,Unintentional weight loss,https://www.nhs.uk/conditions/unintentional-weight-loss/,Unintentional weight loss,Unintentional weight loss_overview.html,,,,
NHS,"Urethritis (NGU), see Non-gonococcal urethritis",https://www.nhs.uk/conditions/non-gonococcal-urethritis/,Non-gonococcal urethritis,"Urethritis (NGU), see Non-gonococcal urethritis_overview.html","Urethritis (NGU), see Non-gonococcal urethritis_treatment.html",https://www.nhs.uk/conditions/non-gonococcal-urethritis/treatment/,,
NHS,Urinary catheter,https://www.nhs.uk/conditions/urinary-catheters/,Urinary catheter,Urinary catheter_overview.html,,,,
NHS,Urinary incontinence,https://www.nhs.uk/conditions/urinary-incontinence/,Urinary incontinence,Urinary incontinence_overview.html,,,,
NHS,Urinary tract infections (UTIs),https://www.nhs.uk/conditions/urinary-tract-infections-utis/,Urinary tract infections (UTIs),Urinary tract infections (UTIs)_overview.html,,,,
NHS,"Urine (smelly), see Smelly urine",https://www.nhs.uk/conditions/smelly-urine/,Smelly urine,"Urine (smelly), see Smelly urine_overview.html",,,,
NHS,Urine albumin to creatinine ratio (ACR),https://www.nhs.uk/conditions/acr-test/,Urine albumin to creatinine ratio (ACR),Urine albumin to creatinine ratio (ACR)_overview.html,,,,
NHS,"Uterine (womb) cancer, see Womb (uterus) cancer",https://www.nhs.uk/conditions/womb-cancer/,Womb (uterus) cancer,"Uterine (womb) cancer, see Womb (uterus) cancer_overview.html","Uterine (womb) cancer, see Womb (uterus) cancer_treatment.html",https://www.nhs.uk/conditions/womb-cancer/treatment/,,
NHS,Uveitis,https://www.nhs.uk/conditions/uveitis/,Uveitis,Uveitis_overview.html,Uveitis_treatment.html,https://www.nhs.uk/conditions/uveitis/treatment/,,
NHS,Vaccinations,https://www.nhs.uk/conditions/vaccinations/,Additional links to review,Vaccinations_overview.html,,,,
NHS,Vaginal cancer,https://www.nhs.uk/conditions/vaginal-cancer/,Vaginal cancer,Vaginal cancer_overview.html,,,,
NHS,Vaginal discharge,https://www.nhs.uk/conditions/vaginal-discharge/,Vaginal discharge,Vaginal discharge_overview.html,,,,
NHS,Vaginal dryness,https://www.nhs.uk/conditions/vaginal-dryness/,Vaginal dryness,Vaginal dryness_overview.html,,,,
NHS,"Vaginal pain, see Vulvodynia (vulval pain)",https://www.nhs.uk/conditions/vulvodynia/,Vulvodynia (vulval pain),"Vaginal pain, see Vulvodynia (vulval pain)_overview.html",,,,
NHS,Vaginismus,https://www.nhs.uk/conditions/vaginismus/,Vaginismus,Vaginismus_overview.html,,,,
NHS,Vaginitis,https://www.nhs.uk/conditions/vaginitis/,Vaginitis,Vaginitis_overview.html,,,,
NHS,Varicose eczema,https://www.nhs.uk/conditions/varicose-eczema/,Varicose eczema,Varicose eczema_overview.html,Varicose eczema_treatment.html,https://www.nhs.uk/conditions/varicose-eczema/treatment/,,
NHS,Varicose veins,https://www.nhs.uk/conditions/varicose-veins/,Varicose veins,Varicose veins_overview.html,Varicose veins_treatment.html,https://www.nhs.uk/conditions/varicose-veins/treatment/,,
NHS,Vascular dementia,https://www.nhs.uk/conditions/vascular-dementia/,Vascular dementia,Vascular dementia_overview.html,Vascular dementia_treatment.html,https://www.nhs.uk/conditions/vascular-dementia/treatment/,,
NHS,Vasculitis,https://www.nhs.uk/conditions/vasculitis/,Vasculitis,Vasculitis_overview.html,,,,
NHS,"Vegetative state, see Disorders of consciousness",https://www.nhs.uk/conditions/disorders-of-consciousness/,Disorders of consciousness,"Vegetative state, see Disorders of consciousness_overview.html",,,,
NHS,Venous leg ulcer,https://www.nhs.uk/conditions/leg-ulcer/,Venous leg ulcer,Venous leg ulcer_overview.html,Venous leg ulcer_treatment.html,https://www.nhs.uk/conditions/leg-ulcer/treatment/,,
NHS,Vertigo,https://www.nhs.uk/conditions/vertigo/,Vertigo,Vertigo_overview.html,,,,
NHS,"Vestibular neuritis, see Labyrinthitis and vestibular neuritis",https://www.nhs.uk/conditions/labyrinthitis/,Labyrinthitis and vestibular neuritis,"Vestibular neuritis, see Labyrinthitis and vestibular neuritis_overview.html",,,,
NHS,"Vestibular schwannoma, see Acoustic neuroma (vestibular schwannoma)",https://www.nhs.uk/conditions/acoustic-neuroma/,Acoustic neuroma (vestibular schwannoma),"Vestibular schwannoma, see Acoustic neuroma (vestibular schwannoma)_overview.html",,,,
NHS,Vitamin B12 or folate deficiency anaemia,https://www.nhs.uk/conditions/vitamin-b12-or-folate-deficiency-anaemia/,Vitamin B12 or folate deficiency anaemia,Vitamin B12 or folate deficiency anaemia_overview.html,Vitamin B12 or folate deficiency anaemia_treatment.html,https://www.nhs.uk/conditions/vitamin-b12-or-folate-deficiency-anaemia/treatment/,,
NHS,Vitamins and minerals,https://www.nhs.uk/conditions/vitamins-and-minerals/,Vitamins and minerals,Vitamins and minerals_overview.html,,,,
NHS,Vitiligo,https://www.nhs.uk/conditions/vitiligo/,Vitiligo,Vitiligo_overview.html,Vitiligo_treatment.html,https://www.nhs.uk/conditions/vitiligo/treatment/,,
NHS,"Vomiting, see Diarrhoea and vomiting",https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Diarrhoea and vomiting,"Vomiting, see Diarrhoea and vomiting_overview.html",,,,
NHS,Vomiting blood (haematemesis),https://www.nhs.uk/conditions/vomiting-blood/,Vomiting blood (haematemesis),Vomiting blood (haematemesis)_overview.html,,,,
NHS,"Vomiting bug, see Norovirus (vomiting bug)",https://www.nhs.uk/conditions/norovirus/,Norovirus (vomiting bug),"Vomiting bug, see Norovirus (vomiting bug)_overview.html",,,,
NHS,Von Willebrand disease,https://www.nhs.uk/conditions/von-willebrand-disease/,Von Willebrand disease,Von Willebrand disease_overview.html,,,,
NHS,Vulval cancer,https://www.nhs.uk/conditions/vulval-cancer/,Vulval cancer,Vulval cancer_overview.html,Vulval cancer_treatment.html,https://www.nhs.uk/conditions/vulval-cancer/treatment/,,
NHS,Vulvodynia (vulval pain),https://www.nhs.uk/conditions/vulvodynia/,Vulvodynia (vulval pain),Vulvodynia (vulval pain)_overview.html,,,,
NHS,Warts and verrucas,https://www.nhs.uk/conditions/warts-and-verrucas/,Warts and verrucas,Warts and verrucas_overview.html,,,,
NHS,Watering eyes,https://www.nhs.uk/conditions/watering-eyes/,Watering eyes,Watering eyes_overview.html,,,,
NHS,"Weight loss (unexpected), see Unintentional weight loss",https://www.nhs.uk/conditions/unintentional-weight-loss/,Unintentional weight loss,"Weight loss (unexpected), see Unintentional weight loss_overview.html",,,,
NHS,Weight loss surgery,https://www.nhs.uk/conditions/weight-loss-surgery/,Weight loss surgery,Weight loss surgery_overview.html,,,,
NHS,"Weil's disease, see Leptospirosis (Weil's disease)",https://www.nhs.uk/conditions/leptospirosis/,Leptospirosis (Weil's disease),"Weil's disease, see Leptospirosis (Weil's disease)_overview.html",,,,
NHS,West Nile virus,https://www.nhs.uk/conditions/west-nile-virus/,West Nile virus,West Nile virus_overview.html,,,,
