fileName,source,conditionName,type,url,alternativeName,altNames
NHS_Skin cancer (melanoma)_overview.json,NHS,Skin cancer (melanoma),overview.json,https://www.nhs.uk/conditions/melanoma-skin-cancer/,,
NHS_Skin cancer (non-melanoma)_overview.json,NHS,Skin cancer (non-melanoma),overview.json,https://www.nhs.uk/conditions/non-melanoma-skin-cancer/,,"Basal cell carcinoma,Squamous cell carcinoma"
NHS_Skin cancer (non-melanoma)_treatment.json,NHS,Skin cancer (non-melanoma),treatment.json,https://www.nhs.uk/conditions/non-melanoma-skin-cancer/,,"Basal cell carcinoma,Squamous cell carcinoma"
NHS_Skin cyst_overview.json,NHS,Skin cyst,overview.json,https://www.nhs.uk/conditions/skin-cyst/,,
NHS_Skin picking disorder_overview.json,NHS,Skin picking disorder,overview.json,https://www.nhs.uk/conditions/skin-picking-disorder/,,
NHS_Skin tags_overview.json,NHS,Skin tags,overview.json,https://www.nhs.uk/conditions/skin-tags/,,
NHS_Slapped cheek syndrome_overview.json,NHS,Slapped cheek syndrome,overview.json,https://www.nhs.uk/conditions/slapped-cheek-syndrome/,,
MAYO_Sleep apnea_overview.json,MAYO,Sleep apnea,overview.json,https://www.mayoclinic.org/diseases-conditions/sleep-apnea/symptoms-causes/syc-20377631,,
MAYO_Sleep apnea_treatment.json,MAYO,Sleep apnea,treatment.json,https://www.mayoclinic.org/diseases-conditions/sleep-apnea/symptoms-causes/syc-20377631,,
"MAYO_Sleep apnea, central_overview.json",MAYO,"Sleep apnea, central",overview.json,https://www.mayoclinic.org/diseases-conditions/central-sleep-apnea/symptoms-causes/syc-20352109,,
"MAYO_Sleep apnea, central_treatment.json",MAYO,"Sleep apnea, central",treatment.json,https://www.mayoclinic.org/diseases-conditions/central-sleep-apnea/symptoms-causes/syc-20352109,,
"MAYO_Sleep apnea, obstructive_overview.json",MAYO,"Sleep apnea, obstructive",overview.json,https://www.mayoclinic.org/diseases-conditions/obstructive-sleep-apnea/symptoms-causes/syc-20352090,,
"MAYO_Sleep apnea, obstructive_treatment.json",MAYO,"Sleep apnea, obstructive",treatment.json,https://www.mayoclinic.org/diseases-conditions/obstructive-sleep-apnea/symptoms-causes/syc-20352090,,
NHS_Sleep apnoea_overview.json,NHS,Sleep apnoea,overview.json,https://www.nhs.uk/conditions/sleep-apnoea/,,
MAYO_Sleep disorders_overview.json,MAYO,Sleep disorders,overview.json,https://www.mayoclinic.org/diseases-conditions/sleep-disorders/symptoms-causes/syc-20354018,,
NHS_Sleep paralysis_overview.json,NHS,Sleep paralysis,overview.json,https://www.nhs.uk/conditions/sleep-paralysis/,,
MAYO_Sleep terrors (night terrors)_treatment.json,MAYO,Sleep terrors (night terrors),treatment.json,https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524,Sleep terrors,
MAYO_Sleep terrors (night terrors)_overview.json,MAYO,Sleep terrors (night terrors),overview.json,https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524,Sleep terrors,
MAYO_Sleep-related eating disorder_treatment.json,MAYO,Sleep-related eating disorder,treatment.json,https://www.mayoclinic.org/diseases-conditions/sleep-related-eating-disorder/symptoms-causes/syc-20356019,,
MAYO_Sleep-related eating disorder_overview.json,MAYO,Sleep-related eating disorder,overview.json,https://www.mayoclinic.org/diseases-conditions/sleep-related-eating-disorder/symptoms-causes/syc-20356019,,
MAYO_Sleepwalking_treatment.json,MAYO,Sleepwalking,treatment.json,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506,,
MAYO_Sleepwalking_overview.json,MAYO,Sleepwalking,overview.json,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506,,
NHS_Sleepwalking_overview.json,NHS,Sleepwalking,overview.json,https://www.nhs.uk/conditions/sleepwalking/,,
NHS_Slipped disc_overview.json,NHS,Slipped disc,overview.json,https://www.nhs.uk/conditions/slipped-disc/,,
MAYO_Small bowel cancer_treatment.json,MAYO,Small bowel cancer,treatment.json,https://www.mayoclinic.org/diseases-conditions/small-bowel-cancer/symptoms-causes/syc-20352497,,
MAYO_Small bowel cancer_overview.json,MAYO,Small bowel cancer,overview.json,https://www.mayoclinic.org/diseases-conditions/small-bowel-cancer/symptoms-causes/syc-20352497,,
MAYO_Small bowel prolapse (enterocele)_treatment.json,MAYO,Small bowel prolapse (enterocele),treatment.json,https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661,Small bowel prolapse,
MAYO_Small bowel prolapse (enterocele)_overview.json,MAYO,Small bowel prolapse (enterocele),overview.json,https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661,Small bowel prolapse,
NHS_Small bowel transplant_overview.json,NHS,Small bowel transplant,overview.json,https://www.nhs.uk/conditions/small-bowel-transplant/,,Bowel transplant
MAYO_Small intestinal bacterial overgrowth (SIBO)_overview.json,MAYO,Small intestinal bacterial overgrowth (SIBO),overview.json,https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168,SBBO,
MAYO_Small intestinal bacterial overgrowth (SIBO)_treatment.json,MAYO,Small intestinal bacterial overgrowth (SIBO),treatment.json,https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168,SBBO,
MAYO_Small vessel disease_overview.json,MAYO,Small vessel disease,overview.json,https://www.mayoclinic.org/diseases-conditions/small-vessel-disease/symptoms-causes/syc-20352117,Coronary microvascular disease,
MAYO_Small vessel disease_treatment.json,MAYO,Small vessel disease,treatment.json,https://www.mayoclinic.org/diseases-conditions/small-vessel-disease/symptoms-causes/syc-20352117,Coronary microvascular disease,
MAYO_Smallpox_treatment.json,MAYO,Smallpox,treatment.json,https://www.mayoclinic.org/diseases-conditions/smallpox/symptoms-causes/syc-20353027,,
MAYO_Smallpox_overview.json,MAYO,Smallpox,overview.json,https://www.mayoclinic.org/diseases-conditions/smallpox/symptoms-causes/syc-20353027,,
NHS_Smelly urine_overview.json,NHS,Smelly urine,overview.json,https://www.nhs.uk/conditions/smelly-urine/,,Urine (smelly)
NHS_Snake bites_overview.json,NHS,Snake bites,overview.json,https://www.nhs.uk/conditions/snake-bites/,,
NHS_Snoring_overview.json,NHS,Snoring,overview.json,https://www.nhs.uk/conditions/snoring/,,
MAYO_Snoring_overview.json,MAYO,Snoring,overview.json,https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694,,
MAYO_Snoring_treatment.json,MAYO,Snoring,treatment.json,https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694,,
NHS_Social anxiety (social phobia)_overview.json,NHS,Social anxiety (social phobia),overview.json,https://www.nhs.uk/conditions/social-anxiety/,,
MAYO_Social anxiety disorder_overview.json,MAYO,Social anxiety disorder,overview.json,https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/symptoms-causes/syc-20353561,"Anxiety disorder, social",
MAYO_Social anxiety disorder_treatment.json,MAYO,Social anxiety disorder,treatment.json,https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/symptoms-causes/syc-20353561,"Anxiety disorder, social",
NHS_Social care and support guide_overview.json,NHS,Social care and support guide,overview.json,https://www.nhs.uk/conditions/social-care-and-support-guide/,,
MAYO_Soft palate cancer_treatment.json,MAYO,Soft palate cancer,treatment.json,https://www.mayoclinic.org/diseases-conditions/soft-palate-cancer/symptoms-causes/syc-20354183,,
MAYO_Soft palate cancer_overview.json,MAYO,Soft palate cancer,overview.json,https://www.mayoclinic.org/diseases-conditions/soft-palate-cancer/symptoms-causes/syc-20354183,,
MAYO_Soft tissue sarcoma_treatment.json,MAYO,Soft tissue sarcoma,treatment.json,https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725,"Cancer, soft tissue sarcoma",
MAYO_Soft tissue sarcoma_overview.json,MAYO,Soft tissue sarcoma,overview.json,https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725,"Cancer, soft tissue sarcoma",
NHS_Soft tissue sarcomas_overview.json,NHS,Soft tissue sarcomas,overview.json,https://www.nhs.uk/conditions/soft-tissue-sarcoma/,,
NHS_Soiling (child pooing their pants)_overview.json,NHS,Soiling (child pooing their pants),overview.json,https://www.nhs.uk/conditions/soiling-child-pooing-their-pants/,,
MAYO_Solitary fibrous tumor_treatment.json,MAYO,Solitary fibrous tumor,treatment.json,https://www.mayoclinic.org/diseases-conditions/solitary-fibrous-tumors/cdc-20395823,,
MAYO_Solitary fibrous tumor_overview.json,MAYO,Solitary fibrous tumor,overview.json,https://www.mayoclinic.org/diseases-conditions/solitary-fibrous-tumors/cdc-20395823,,
MAYO_Solitary rectal ulcer syndrome_treatment.json,MAYO,Solitary rectal ulcer syndrome,treatment.json,https://www.mayoclinic.org/diseases-conditions/rectal-ulcer/symptoms-causes/syc-20377749,Rectal ulcer,
MAYO_Solitary rectal ulcer syndrome_overview.json,MAYO,Solitary rectal ulcer syndrome,overview.json,https://www.mayoclinic.org/diseases-conditions/rectal-ulcer/symptoms-causes/syc-20377749,Rectal ulcer,
MAYO_Somatic symptom disorder_treatment.json,MAYO,Somatic symptom disorder,treatment.json,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776,,
MAYO_Somatic symptom disorder_overview.json,MAYO,Somatic symptom disorder,overview.json,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776,,
NHS_Sore lips_overview.json,NHS,Sore lips,overview.json,https://www.nhs.uk/conditions/sore-or-dry-lips/,,"Dry lips,Lips (sore or dry),Sore lips"
NHS_Sore or white tongue_overview.json,NHS,Sore or white tongue,overview.json,https://www.nhs.uk/conditions/sore-or-white-tongue/,,Tongue (sore or white)
NHS_Sore throat_overview.json,NHS,Sore throat,overview.json,https://www.nhs.uk/conditions/sore-throat/,,Throat (sore)
MAYO_Sore throat_treatment.json,MAYO,Sore throat,treatment.json,https://www.mayoclinic.org/diseases-conditions/sore-throat/symptoms-causes/syc-20351635,Pharyngitis,
MAYO_Sore throat_overview.json,MAYO,Sore throat,overview.json,https://www.mayoclinic.org/diseases-conditions/sore-throat/symptoms-causes/syc-20351635,Pharyngitis,
MAYO_Soy allergy_overview.json,MAYO,Soy allergy,overview.json,https://www.mayoclinic.org/diseases-conditions/soy-allergy/symptoms-causes/syc-20377802,"Allergy, soy",
MAYO_Soy allergy_treatment.json,MAYO,Soy allergy,treatment.json,https://www.mayoclinic.org/diseases-conditions/soy-allergy/symptoms-causes/syc-20377802,"Allergy, soy",
MAYO_Specific phobias_overview.json,MAYO,Specific phobias,overview.json,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156,,
MAYO_Specific phobias_treatment.json,MAYO,Specific phobias,treatment.json,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156,,
MAYO_Spermatocele_overview.json,MAYO,Spermatocele,overview.json,https://www.mayoclinic.org/diseases-conditions/spermatocele/symptoms-causes/syc-20377829,"Cyst, spermatic",
MAYO_Spermatocele_treatment.json,MAYO,Spermatocele,treatment.json,https://www.mayoclinic.org/diseases-conditions/spermatocele/symptoms-causes/syc-20377829,"Cyst, spermatic",
MAYO_Spider bites_overview.json,MAYO,Spider bites,overview.json,https://www.mayoclinic.org/diseases-conditions/spider-bites/symptoms-causes/syc-20352371,,
MAYO_Spider bites_treatment.json,MAYO,Spider bites,treatment.json,https://www.mayoclinic.org/diseases-conditions/spider-bites/symptoms-causes/syc-20352371,,
NHS_Spina bifida_overview.json,NHS,Spina bifida,overview.json,https://www.nhs.uk/conditions/spina-bifida/,,
MAYO_Spina bifida_treatment.json,MAYO,Spina bifida,treatment.json,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860,,
NHS_Spina bifida_treatment.json,NHS,Spina bifida,treatment.json,https://www.nhs.uk/conditions/spina-bifida/,,
MAYO_Spina bifida_overview.json,MAYO,Spina bifida,overview.json,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860,,
MAYO_Spinal arteriovenous malformation (AVM)_overview.json,MAYO,Spinal arteriovenous malformation (AVM),overview.json,https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613,,
MAYO_Spinal arteriovenous malformation (AVM)_treatment.json,MAYO,Spinal arteriovenous malformation (AVM),treatment.json,https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613,,
MAYO_Spinal cord injury_treatment.json,MAYO,Spinal cord injury,treatment.json,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890,Paraplegia,
MAYO_Spinal cord injury_overview.json,MAYO,Spinal cord injury,overview.json,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890,Paraplegia,
MAYO_Spinal cord tumor_treatment.json,MAYO,Spinal cord tumor,treatment.json,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103,,
MAYO_Spinal cord tumor_overview.json,MAYO,Spinal cord tumor,overview.json,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103,,
MAYO_Spinal headaches_treatment.json,MAYO,Spinal headaches,treatment.json,https://www.mayoclinic.org/diseases-conditions/spinal-headaches/symptoms-causes/syc-20377913,"Headache, spinal",
MAYO_Spinal headaches_overview.json,MAYO,Spinal headaches,overview.json,https://www.mayoclinic.org/diseases-conditions/spinal-headaches/symptoms-causes/syc-20377913,"Headache, spinal",
NHS_Spinal muscular atrophy_overview.json,NHS,Spinal muscular atrophy,overview.json,https://www.nhs.uk/conditions/spinal-muscular-atrophy-sma/,,
NHS_Spinal muscular atrophy_treatment.json,NHS,Spinal muscular atrophy,treatment.json,https://www.nhs.uk/conditions/spinal-muscular-atrophy-sma/,,
MAYO_Spinal stenosis_overview.json,MAYO,Spinal stenosis,overview.json,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961,,
MAYO_Spinal stenosis_treatment.json,MAYO,Spinal stenosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961,,
NHS_Spirometry_overview.json,NHS,Spirometry,overview.json,https://www.nhs.uk/conditions/spirometry/,,
NHS_Spleen problems and spleen removal_overview.json,NHS,Spleen problems and spleen removal,overview.json,https://www.nhs.uk/conditions/spleen-problems-and-spleen-removal/,,
NHS_Spondylolisthesis_overview.json,NHS,Spondylolisthesis,overview.json,https://www.nhs.uk/conditions/spondylolisthesis/,,
MAYO_Spontaneous coronary artery dissection (SCAD)_treatment.json,MAYO,Spontaneous coronary artery dissection (SCAD),treatment.json,https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711,SCAD,
MAYO_Spontaneous coronary artery dissection (SCAD)_overview.json,MAYO,Spontaneous coronary artery dissection (SCAD),overview.json,https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711,SCAD,
NHS_Sports injuries_overview.json,NHS,Sports injuries,overview.json,https://www.nhs.uk/conditions/sports-injuries/,,
NHS_Sports injuries_treatment.json,NHS,Sports injuries,treatment.json,https://www.nhs.uk/conditions/sports-injuries/,,
MAYO_Sprained ankle_overview.json,MAYO,Sprained ankle,overview.json,https://www.mayoclinic.org/diseases-conditions/sprained-ankle/symptoms-causes/syc-20353225,Ankle sprain,
MAYO_Sprained ankle_treatment.json,MAYO,Sprained ankle,treatment.json,https://www.mayoclinic.org/diseases-conditions/sprained-ankle/symptoms-causes/syc-20353225,Ankle sprain,
MAYO_Sprains_overview.json,MAYO,Sprains,overview.json,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938,,
MAYO_Sprains_treatment.json,MAYO,Sprains,treatment.json,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938,,
NHS_Sprains and strains_overview.json,NHS,Sprains and strains,overview.json,https://www.nhs.uk/conditions/sprains-and-strains/,,
MAYO_Squamous cell carcinoma of the skin_treatment.json,MAYO,Squamous cell carcinoma of the skin,treatment.json,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480,"Cancer, squamous cell",
MAYO_Squamous cell carcinoma of the skin_overview.json,MAYO,Squamous cell carcinoma of the skin,overview.json,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480,"Cancer, squamous cell",
NHS_Squint_overview.json,NHS,Squint,overview.json,https://www.nhs.uk/conditions/squint/,,
MAYO_Stage 4 prostate cancer_overview.json,MAYO,Stage 4 prostate cancer,overview.json,https://www.mayoclinic.org/diseases-conditions/stage-4-prostate-cancer/symptoms-causes/syc-20377966,,
MAYO_Stage 4 prostate cancer_treatment.json,MAYO,Stage 4 prostate cancer,treatment.json,https://www.mayoclinic.org/diseases-conditions/stage-4-prostate-cancer/symptoms-causes/syc-20377966,,
NHS_Stammering_treatment.json,NHS,Stammering,treatment.json,https://www.nhs.uk/conditions/stammering/,,Stuttering
NHS_Stammering_overview.json,NHS,Stammering,overview.json,https://www.nhs.uk/conditions/stammering/,,Stuttering
NHS_Staph infection_overview.json,NHS,Staph infection,overview.json,https://www.nhs.uk/conditions/staphylococcal-infections/,,
