source,conditionName,url,alsoKnownAs,overviewFile,treatmentFile,treatmentURL
MAYO,Central sleep apnea,https://www.mayoclinic.org/diseases-conditions/central-sleep-apnea/symptoms-causes/syc-20352109,"Sleep apnea, central, also known as",Central sleep apnea_overview.html,Central sleep apnea,Central sleep apnea_treatment.html,https://www.mayoclinic.org//diseases-conditions/central-sleep-apnea/diagnosis-treatment/drc-20352114
MAYO,"Sleep apnea, obstructive",https://www.mayoclinic.org/diseases-conditions/obstructive-sleep-apnea/symptoms-causes/syc-20352090,,"Sleep apnea, obstructive_overview.html","Sleep apnea, obstructive","Sleep apnea, obstructive_treatment.html",https://www.mayoclinic.org//diseases-conditions/obstructive-sleep-apnea/diagnosis-treatment/drc-20352095
MAYO,Sleep disorders,https://www.mayoclinic.org/diseases-conditions/sleep-disorders/symptoms-causes/syc-20354018,,Sleep disorders_overview.html
MAYO,Sleep terrors (night terrors),https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524,"Sleep terrors, also known as",Sleep terrors (night terrors)_overview.html,Sleep terrors (night terrors),Sleep terrors (night terrors)_treatment.html,https://www.mayoclinic.org//diseases-conditions/sleep-terrors/diagnosis-treatment/drc-20353529
MAYO,Sleep terrors (night terrors),https://www.mayoclinic.org/diseases-conditions/sleep-terrors/symptoms-causes/syc-20353524,,Sleep terrors (night terrors)_overview.html,Sleep terrors (night terrors),Sleep terrors (night terrors)_treatment.html,https://www.mayoclinic.org//diseases-conditions/sleep-terrors/diagnosis-treatment/drc-20353529
MAYO,Narcolepsy,https://www.mayoclinic.org/diseases-conditions/narcolepsy/symptoms-causes/syc-20375497,"Sleepiness, daytime, also known as",Narcolepsy_overview.html,Narcolepsy,Narcolepsy_treatment.html,https://www.mayoclinic.org//diseases-conditions/narcolepsy/diagnosis-treatment/drc-20375503
MAYO,Insomnia,https://www.mayoclinic.org/diseases-conditions/insomnia/symptoms-causes/syc-20355167,"Sleeplessness, also known as",Insomnia_overview.html,Insomnia,Insomnia_treatment.html,https://www.mayoclinic.org//diseases-conditions/insomnia/diagnosis-treatment/drc-20355173
MAYO,Sleep-related eating disorder,https://www.mayoclinic.org/diseases-conditions/sleep-related-eating-disorder/symptoms-causes/syc-20356019,,Sleep-related eating disorder_overview.html,Sleep-related eating disorder,Sleep-related eating disorder_treatment.html,https://www.mayoclinic.org//diseases-conditions/sleep-related-eating-disorder/diagnosis-treatment/drc-20356024
MAYO,Sleepwalking,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506,,Sleepwalking_overview.html,Sleepwalking,Sleepwalking_treatment.html,https://www.mayoclinic.org//diseases-conditions/sleepwalking/diagnosis-treatment/drc-20353511
MAYO,Herniated disk,https://www.mayoclinic.org/diseases-conditions/herniated-disk/symptoms-causes/syc-20354095,"Slipped disk, also known as",Herniated disk_overview.html,Herniated disk,Herniated disk_treatment.html,https://www.mayoclinic.org//diseases-conditions/herniated-disk/diagnosis-treatment/drc-20354101
MAYO,Bradycardia,https://www.mayoclinic.org/diseases-conditions/bradycardia/symptoms-causes/syc-20355474,"Slow heartbeat, also known as",Bradycardia_overview.html,Bradycardia,Bradycardia_treatment.html,https://www.mayoclinic.org//diseases-conditions/bradycardia/diagnosis-treatment/drc-20355480
MAYO,Small intestinal bacterial overgrowth (SIBO),https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168,"Small bowel bacterial overgrowth, also known as",Small intestinal bacterial overgrowth (SIBO)_overview.html,Small intestinal bacterial overgrowth (SIBO),Small intestinal bacterial overgrowth (SIBO)_treatment.html,https://www.mayoclinic.org//diseases-conditions/small-intestinal-bacterial-overgrowth/diagnosis-treatment/drc-20370172
MAYO,Small bowel cancer,https://www.mayoclinic.org/diseases-conditions/small-bowel-cancer/symptoms-causes/syc-20352497,,Small bowel cancer_overview.html,Small bowel cancer,Small bowel cancer_treatment.html,https://www.mayoclinic.org//diseases-conditions/small-bowel-cancer/diagnosis-treatment/drc-20442293
MAYO,Small bowel prolapse (enterocele),https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661,"Small bowel prolapse, also known as",Small bowel prolapse (enterocele)_overview.html,Small bowel prolapse (enterocele),Small bowel prolapse (enterocele)_treatment.html,https://www.mayoclinic.org//diseases-conditions/enterocele/diagnosis-treatment/drc-20377666
MAYO,Small bowel prolapse (enterocele),https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661,,Small bowel prolapse (enterocele)_overview.html,Small bowel prolapse (enterocele),Small bowel prolapse (enterocele)_treatment.html,https://www.mayoclinic.org//diseases-conditions/enterocele/diagnosis-treatment/drc-20377666
MAYO,Small intestinal bacterial overgrowth (SIBO),https://www.mayoclinic.org/diseases-conditions/small-intestinal-bacterial-overgrowth/symptoms-causes/syc-20370168,,Small intestinal bacterial overgrowth (SIBO)_overview.html,Small intestinal bacterial overgrowth (SIBO),Small intestinal bacterial overgrowth (SIBO)_treatment.html,https://www.mayoclinic.org//diseases-conditions/small-intestinal-bacterial-overgrowth/diagnosis-treatment/drc-20370172
MAYO,Small bowel prolapse (enterocele),https://www.mayoclinic.org/diseases-conditions/enterocele/symptoms-causes/syc-20377661,"Small intestine prolapse, also known as",Small bowel prolapse (enterocele)_overview.html,Small bowel prolapse (enterocele),Small bowel prolapse (enterocele)_treatment.html,https://www.mayoclinic.org//diseases-conditions/enterocele/diagnosis-treatment/drc-20377666
MAYO,Small vessel disease,https://www.mayoclinic.org/diseases-conditions/small-vessel-disease/symptoms-causes/syc-20352117,,Small vessel disease_overview.html,Small vessel disease,Small vessel disease_treatment.html,https://www.mayoclinic.org//diseases-conditions/small-vessel-disease/diagnosis-treatment/drc-20352123
MAYO,Smallpox,https://www.mayoclinic.org/diseases-conditions/smallpox/symptoms-causes/syc-20353027,,Smallpox_overview.html,Smallpox,Smallpox_treatment.html,https://www.mayoclinic.org//diseases-conditions/smallpox/diagnosis-treatment/drc-20353032
MAYO,Snoring,https://www.mayoclinic.org/diseases-conditions/snoring/symptoms-causes/syc-20377694,,Snoring_overview.html,Snoring,Snoring_treatment.html,https://www.mayoclinic.org//diseases-conditions/snoring/diagnosis-treatment/drc-20377701
MAYO,Social anxiety disorder (social phobia),https://www.mayoclinic.org/diseases-conditions/social-anxiety-disorder/symptoms-causes/syc-20353561,,Social anxiety disorder (social phobia)_overview.html,Social anxiety disorder (social phobia),Social anxiety disorder (social phobia)_treatment.html,https://www.mayoclinic.org//diseases-conditions/social-anxiety-disorder/diagnosis-treatment/drc-20353567
MAYO,Soft palate cancer,https://www.mayoclinic.org/diseases-conditions/soft-palate-cancer/symptoms-causes/syc-20354183,,Soft palate cancer_overview.html,Soft palate cancer,Soft palate cancer_treatment.html,https://www.mayoclinic.org//diseases-conditions/soft-palate-cancer/diagnosis-treatment/drc-20445530
MAYO,Soft tissue sarcoma,https://www.mayoclinic.org/diseases-conditions/soft-tissue-sarcoma/symptoms-causes/syc-20377725,,Soft tissue sarcoma_overview.html,Soft tissue sarcoma,Soft tissue sarcoma_treatment.html,https://www.mayoclinic.org//diseases-conditions/soft-tissue-sarcoma/diagnosis-treatment/drc-20377730
MAYO,Actinic keratosis,https://www.mayoclinic.org/diseases-conditions/actinic-keratosis/symptoms-causes/syc-20354969,"Solar keratosis, also known as",Actinic keratosis_overview.html,Actinic keratosis,Actinic keratosis_treatment.html,https://www.mayoclinic.org//diseases-conditions/actinic-keratosis/diagnosis-treatment/drc-20354975
MAYO,Age spots (liver spots),https://www.mayoclinic.org/diseases-conditions/age-spots/symptoms-causes/syc-20355859,"Solar lentigines, also known as",Age spots (liver spots)_overview.html,Age spots (liver spots),Age spots (liver spots)_treatment.html,https://www.mayoclinic.org//diseases-conditions/age-spots/diagnosis-treatment/drc-20355864
MAYO,Solitary fibrous tumor,https://www.mayoclinic.org/diseases-conditions/solitary-fibrous-tumors/cdc-20395823,,Solitary fibrous tumor_overview.html,Solitary fibrous tumor,Solitary fibrous tumor_treatment.html,https://www.mayoclinic.org//diseases-conditions/soft-tissue-sarcoma/diagnosis-treatment/drc-20377730
MAYO,Solitary rectal ulcer syndrome,https://www.mayoclinic.org/diseases-conditions/rectal-ulcer/symptoms-causes/syc-20377749,,Solitary rectal ulcer syndrome_overview.html,Solitary rectal ulcer syndrome,Solitary rectal ulcer syndrome_treatment.html,https://www.mayoclinic.org//diseases-conditions/rectal-ulcer/diagnosis-treatment/drc-20377754
MAYO,Somatic symptom disorder,https://www.mayoclinic.org/diseases-conditions/somatic-symptom-disorder/symptoms-causes/syc-20377776,,Somatic symptom disorder_overview.html,Somatic symptom disorder,Somatic symptom disorder_treatment.html,https://www.mayoclinic.org//diseases-conditions/somatic-symptom-disorder/diagnosis-treatment/drc-20377781
MAYO,Sleepwalking,https://www.mayoclinic.org/diseases-conditions/sleepwalking/symptoms-causes/syc-20353506,"Somnambulism, also known as",Sleepwalking_overview.html,Sleepwalking,Sleepwalking_treatment.html,https://www.mayoclinic.org//diseases-conditions/sleepwalking/diagnosis-treatment/drc-20353511
MAYO,Sore throat,https://www.mayoclinic.org/diseases-conditions/sore-throat/symptoms-causes/syc-20351635,,Sore throat_overview.html,Sore throat,Sore throat_treatment.html,https://www.mayoclinic.org//diseases-conditions/sore-throat/diagnosis-treatment/drc-20351640
MAYO,Soy allergy,https://www.mayoclinic.org/diseases-conditions/soy-allergy/symptoms-causes/syc-20377802,,Soy allergy_overview.html,Soy allergy,Soy allergy_treatment.html,https://www.mayoclinic.org//diseases-conditions/soy-allergy/diagnosis-treatment/drc-20377807
MAYO,Cervical dystonia,https://www.mayoclinic.org/diseases-conditions/cervical-dystonia/symptoms-causes/syc-20354123,"Spasmodic torticollis, also known as",Cervical dystonia_overview.html,Cervical dystonia,Cervical dystonia_treatment.html,https://www.mayoclinic.org//diseases-conditions/cervical-dystonia/diagnosis-treatment/drc-20354128
MAYO,Specific phobias,https://www.mayoclinic.org/diseases-conditions/specific-phobias/symptoms-causes/syc-20355156,,Specific phobias_overview.html,Specific phobias,Specific phobias_treatment.html,https://www.mayoclinic.org//diseases-conditions/specific-phobias/diagnosis-treatment/drc-20355162
MAYO,Dyslexia,https://www.mayoclinic.org/diseases-conditions/dyslexia/symptoms-causes/syc-20353552,"Specific reading disability, also known as",Dyslexia_overview.html,Dyslexia,Dyslexia_treatment.html,https://www.mayoclinic.org//diseases-conditions/dyslexia/diagnosis-treatment/drc-20353557
MAYO,Spermatocele,https://www.mayoclinic.org/diseases-conditions/spermatocele/symptoms-causes/syc-20377829,,Spermatocele_overview.html,Spermatocele,Spermatocele_treatment.html,https://www.mayoclinic.org//diseases-conditions/spermatocele/diagnosis-treatment/drc-20377833
MAYO,Spider bites,https://www.mayoclinic.org/diseases-conditions/spider-bites/symptoms-causes/syc-20352371,,Spider bites_overview.html,Spider bites,Spider bites_treatment.html,https://www.mayoclinic.org//diseases-conditions/spider-bites/diagnosis-treatment/drc-20352377
MAYO,Spina bifida,https://www.mayoclinic.org/diseases-conditions/spina-bifida/symptoms-causes/syc-20377860,,Spina bifida_overview.html,Spina bifida,Spina bifida_treatment.html,https://www.mayoclinic.org//diseases-conditions/spina-bifida/diagnosis-treatment/drc-20377865
MAYO,Spinal arteriovenous malformation (AVM),https://www.mayoclinic.org/diseases-conditions/spinal-arteriovenous-malformation/symptoms-causes/syc-20355613,,Spinal arteriovenous malformation (AVM)_overview.html,Spinal arteriovenous malformation (AVM),Spinal arteriovenous malformation (AVM)_treatment.html,https://www.mayoclinic.org//diseases-conditions/spinal-arteriovenous-malformation/diagnosis-treatment/drc-20355618
MAYO,Spinal cord injury,https://www.mayoclinic.org/diseases-conditions/spinal-cord-injury/symptoms-causes/syc-20377890,,Spinal cord injury_overview.html,Spinal cord injury,Spinal cord injury_treatment.html,https://www.mayoclinic.org//diseases-conditions/spinal-cord-injury/diagnosis-treatment/drc-20377895
MAYO,Spinal cord tumor,https://www.mayoclinic.org/diseases-conditions/spinal-cord-tumor/symptoms-causes/syc-20350103,,Spinal cord tumor_overview.html,Spinal cord tumor,Spinal cord tumor_treatment.html,https://www.mayoclinic.org//diseases-conditions/spinal-cord-tumor/diagnosis-treatment/drc-20350108
MAYO,Scoliosis,https://www.mayoclinic.org/diseases-conditions/scoliosis/symptoms-causes/syc-20350716,"Spinal curvature, also known as",Scoliosis_overview.html,Scoliosis,Scoliosis_treatment.html,https://www.mayoclinic.org//diseases-conditions/scoliosis/diagnosis-treatment/drc-20350721
MAYO,Spinal headaches,https://www.mayoclinic.org/diseases-conditions/spinal-headaches/symptoms-causes/syc-20377913,,Spinal headaches_overview.html,Spinal headaches,Spinal headaches_treatment.html,https://www.mayoclinic.org//diseases-conditions/spinal-headaches/diagnosis-treatment/drc-20377917
MAYO,Spinal stenosis,https://www.mayoclinic.org/diseases-conditions/spinal-stenosis/symptoms-causes/syc-20352961,,Spinal stenosis_overview.html,Spinal stenosis,Spinal stenosis_treatment.html,https://www.mayoclinic.org//diseases-conditions/spinal-stenosis/diagnosis-treatment/drc-20352966
MAYO,Enlarged spleen (splenomegaly),https://www.mayoclinic.org/diseases-conditions/enlarged-spleen/symptoms-causes/syc-20354326,"Splenomegaly, also known as",Enlarged spleen (splenomegaly)_overview.html,Enlarged spleen (splenomegaly),Enlarged spleen (splenomegaly)_treatment.html,https://www.mayoclinic.org//diseases-conditions/enlarged-spleen/diagnosis-treatment/drc-20354331
MAYO,Cervical spondylosis,https://www.mayoclinic.org/diseases-conditions/cervical-spondylosis/symptoms-causes/syc-20370787,"Spondylosis, cervical, also known as",Cervical spondylosis_overview.html,Cervical spondylosis,Cervical spondylosis_treatment.html,https://www.mayoclinic.org//diseases-conditions/cervical-spondylosis/diagnosis-treatment/drc-20370792
MAYO,Spontaneous coronary artery dissection (SCAD),https://www.mayoclinic.org/diseases-conditions/spontaneous-coronary-artery-dissection/symptoms-causes/syc-20353711,,Spontaneous coronary artery dissection (SCAD)_overview.html,Spontaneous coronary artery dissection (SCAD),Spontaneous coronary artery dissection (SCAD)_treatment.html,https://www.mayoclinic.org//diseases-conditions/spontaneous-coronary-artery-dissection/diagnosis-treatment/drc-20353716
MAYO,Sprained ankle,https://www.mayoclinic.org/diseases-conditions/sprained-ankle/symptoms-causes/syc-20353225,,Sprained ankle_overview.html,Sprained ankle,Sprained ankle_treatment.html,https://www.mayoclinic.org//diseases-conditions/sprained-ankle/diagnosis-treatment/drc-20353231
MAYO,Sprains,https://www.mayoclinic.org/diseases-conditions/sprains/symptoms-causes/syc-20377938,,Sprains_overview.html,Sprains,Sprains_treatment.html,https://www.mayoclinic.org//diseases-conditions/sprains/diagnosis-treatment/drc-20377943
MAYO,Squamous cell carcinoma of the skin,https://www.mayoclinic.org/diseases-conditions/squamous-cell-carcinoma/symptoms-causes/syc-20352480,,Squamous cell carcinoma of the skin_overview.html,Squamous cell carcinoma of the skin,Squamous cell carcinoma of the skin_treatment.html,https://www.mayoclinic.org//diseases-conditions/squamous-cell-carcinoma/diagnosis-treatment/drc-20352486
MAYO,Stage 4 prostate cancer,https://www.mayoclinic.org/diseases-conditions/stage-4-prostate-cancer/symptoms-causes/syc-20377966,,Stage 4 prostate cancer_overview.html,Stage 4 prostate cancer,Stage 4 prostate cancer_treatment.html,https://www.mayoclinic.org//diseases-conditions/stage-4-prostate-cancer/diagnosis-treatment/drc-20377972
