conceptId,descendantCount,snomedConcept,snomedIdentifier,term
363186003,1688.0,Transplantation of heart (procedure),32413006,Introduction of substance by body site (procedure)
119762001,40.0,Transplantation of heart (procedure),32413006,Cardiovascular system transplantation (procedure)
363186003,1688.0,Transplantation of liver (procedure),18027006,Introduction of substance by body site (procedure)
313039003,47.0,Transplantation of liver (procedure),18027006,Solid organ transplant (procedure)
4974007,133.0,Transplantation of liver (procedure),18027006,Operation on liver (procedure)
363186003,1688.0,Transplantation of pancreas (procedure),62438007,Introduction of substance by body site (procedure)
313039003,47.0,Transplantation of pancreas (procedure),62438007,Solid organ transplant (procedure)
29630005,161.0,Transplantation of pancreas (procedure),62438007,Operation on pancreas (procedure)
441751006,6.0,Transplantation of small intestine (procedure),56283009,Transplantation of intestine (procedure)
107936001,536.0,Transplantation of small intestine (procedure),56283009,Operative procedure on small intestine (procedure)
90470006,38.0,Transurethral prostatectomy (procedure),90199006,Prostatectomy (procedure)
41370002,98.0,Transverse myelopathy syndrome (disorder),16631009,Myelitis (disorder)
49616005,118.0,Trastuzumab (substance),387003001,Monoclonal antibody (substance)
784176007,4.0,Trastuzumab (substance),387003001,Substance with human epidermal growth factor receptor 2 inhibitor mechanism of action (substance)
372823004,89.0,Trastuzumab (substance),387003001,Immunosuppressant (substance)
372688009,375.0,Trastuzumab (substance),387003001,Antineoplastic agent (substance)
304380002,56.0,Trastuzumab (substance),387003001,Enzyme inhibitor protein (substance)
127294003,366.0,Traumatic brain injury (disorder),127295002,Traumatic AND/OR non-traumatic brain injury (disorder)
417746004,7653.0,Traumatic brain injury (disorder),127295002,Traumatic injury (disorder)
240352006,1.0,Traveler's diarrhea (disorder),11840006,Enterotoxigenic Escherichia coli gastrointestinal tract infection (disorder)
111839008,4.0,Traveler's diarrhea (disorder),11840006,Intestinal infection caused by Escherichia coli (disorder)
19213003,16.0,Traveler's diarrhea (disorder),11840006,Infectious diarrheal disease (disorder)
66347000,16.0,Trichotillomania (disorder),17155009,Impulse control disorder (disorder)
40445007,109.0,Tricuspid valve regurgitation (disorder),111287006,Heart valve regurgitation (disorder)
20721001,107.0,Tricuspid valve regurgitation (disorder),111287006,Tricuspid valve disorder (disorder)
301109008,48.0,Tricuspid valve regurgitation (disorder),111287006,Tricuspid valve lesion (finding)
25416002,57.0,Trigeminal neuralgia (disorder),31681005,Peripheral neuralgia (finding)
64309007,56.0,Trigeminal neuralgia (disorder),31681005,Trigeminal nerve disorder (disorder)
106155008,6.0,Trigeminal neuralgia (disorder),31681005,Fifth cranial nerve finding (finding)
373673007,327.0,Trigeminal neuralgia (disorder),31681005,Disorder characterized by pain (disorder)
237911005,282.0,Trimethylaminuria (disorder),237959005,Disorder of amino acid and organic acid metabolism (disorder)
78989007,4.0,Trisomy 18 (morphologic abnormality),737541007,Trisomy (morphologic abnormality)
111312006,51.0,Trisomy X syndrome (disorder),35111009,Anomaly of chromosome X (disorder)
254277006,19.0,Trisomy X syndrome (disorder),35111009,Sex chromosome abnormality - female phenotype (disorder)
88415009,405.0,Tuberculosis (disorder),56717001,Mycobacteriosis (disorder)
300848003,10259.0,Tuberous sclerosis syndrome (disorder),7199000,Mass of body structure (finding)
78572006,40.0,Tuberous sclerosis syndrome (disorder),7199000,Neurocutaneous syndrome (disorder)
11164009,970.0,Tuberous sclerosis syndrome (disorder),7199000,Autosomal dominant hereditary disorder (disorder)
363185004,620.0,Tuberous sclerosis syndrome (disorder),7199000,Hereditary disorder of the integument (disorder)
363070008,1812.0,Tuberous sclerosis syndrome (disorder),7199000,Developmental hereditary disorder (disorder)
699346009,131.0,Tuberous sclerosis syndrome (disorder),7199000,Hereditary cancer-predisposing syndrome (disorder)
399960008,55.0,Tuberous sclerosis syndrome (disorder),7199000,Congenital hamartoma (disorder)
363235000,956.0,Tuberous sclerosis syndrome (disorder),7199000,Hereditary disorder of nervous system (disorder)
721734000,7.0,Tularemia (disorder),19265001,Infection caused by Francisella (disorder)
254277006,19.0,Turner syndrome (disorder),38804009,Sex chromosome abnormality - female phenotype (disorder)
111312006,51.0,Turner syndrome (disorder),38804009,Anomaly of chromosome X (disorder)
246915008,4436.0,Twitching eye (finding),699377006,Globe finding (finding)
414530001,44.0,Typhoid fever (disorder),4834000,Intestinal infectious disease caused by Gram-negative bacteria (disorder)
302231008,31.0,Typhoid fever (disorder),4834000,Salmonella infection (disorder)
416829003,21.0,Typhus group rickettsial disease (disorder),240613006,Disease caused by Genus Rickettsia (disorder)
429040005,790.0,Ulcer of lower extremity (disorder),95344007,Ulcer (disorder)
118937003,5776.0,Ulcer of lower extremity (disorder),95344007,Disorder of lower extremity (disorder)
1071000119107,1322.0,Ulcer of mouth (disorder),26284000,Oral lesion (finding)
429040005,790.0,Ulcer of mouth (disorder),26284000,Ulcer (disorder)
118938008,2545.0,Ulcer of mouth (disorder),26284000,Disorder of mouth (disorder)
46040000,30.0,Ulcerative colitis (disorder),64766004,Ulceration of colon (disorder)
64226004,128.0,Ulcerative colitis (disorder),64766004,Colitis (disorder)
414396006,47.0,Umbilical hernia (disorder),396347007,Hernia of anterior abdominal wall (disorder)
397320006,175.0,Umbilical hernia (disorder),396347007,Disorder of umbilicus (disorder)
93358007,7.0,Undescended testicle (disorder),204878001,Congenital malposition of testis (disorder)
267024001,5.0,Unintentional weight loss (finding),448765001,Abnormal weight loss (finding)
19923001,502.0,"Urinary catheter, device (physical object)",20568009,"Catheter, device (physical object)"
303620002,299.0,"Urinary catheter, device (physical object)",20568009,Urogenital device (physical object)
118228005,7059.0,Urinary incontinence (finding),165232002,Functional finding (finding)
366279009,39.0,Urinary incontinence (finding),165232002,Finding of bladder control (finding)
48340000,53.0,Urinary incontinence (finding),165232002,Incontinence (finding)
189176002,457.0,Urinary tract infectious disease (disorder),68566005,Infectious disease of genitourinary system (disorder)
128606002,2165.0,Urinary tract infectious disease (disorder),68566005,Disorder of the urinary system (disorder)
126485001,86.0,Urticaria caused by cold (disorder),74774004,Urticaria (disorder)
238506004,30.0,Urticaria caused by cold (disorder),74774004,Cold-induced dermatosis (disorder)
146801000119103,46.0,Uterine leiomyoma (disorder),95315005,Leiomyoma (disorder)
92470003,35.0,Uterine leiomyoma (disorder),95315005,Benign neoplasm of uterus (disorder)
363169009,6848.0,Uveitis (disorder),128473001,Inflammation of specific body organs (disorder)
95678007,585.0,Uveitis (disorder),128473001,Disorder of uveal tract (disorder)
128295000,746.0,Uveitis (disorder),128473001,Inflammatory disorder of the eye (disorder)
289593005,11.0,Vaginal pain (finding),38343000,Finding of sensation of vagina (finding)
162143008,29.0,Vaginal pain (finding),38343000,Pain in female genitalia (finding)
45352006,124.0,Vaginospasm (finding),79012001,Spasm (finding)
248870002,510.0,Vaginospasm (finding),79012001,Vagina finding (finding)
309465005,82.0,Varicella (disorder),38907003,Varicella-zoster virus infection (disorder)
721265008,64.0,Varicella (disorder),38907003,Infection of skin and/or mucous membrane caused by Herpes virus (disorder)
247440002,5139.0,Varicella (disorder),38907003,Skin or mucosa lesion (finding)
248742008,74.0,Varicocele (disorder),51070004,Trunk varices (disorder)
448157006,646.0,Varicocele (disorder),51070004,Abnormality of systemic vein (disorder)
118658007,83.0,Varicocele (disorder),51070004,Disorder of spermatic cord (disorder)
17406005,63.0,Varicocele (disorder),51070004,Pelvic varices (disorder)
385442006,151.0,Varicocele (disorder),51070004,Vascular disorder of pelvis (disorder)
35498005,3.0,Varicose eczema (disorder),366362000,Stasis dermatitis (disorder)
191519005,56.0,Vascular dementia (disorder),429998004,Dementia associated with another disease (disorder)
284005003,753.0,Vascular insufficiency of intestine (disorder),82196007,Abdominal cavity injury (disorder)
128321003,81.0,Vascular insufficiency of intestine (disorder),82196007,Vascular disorder of intestine (disorder)
85919009,2124.0,Vascular insufficiency of intestine (disorder),82196007,Disorder of intestine (disorder)
312607004,14.0,Vascular insufficiency of intestine (disorder),82196007,Gastrointestinal tract vascular insufficiency (disorder)
105612003,1017.0,Vascular insufficiency of intestine (disorder),82196007,Injury of internal organ (disorder)
128998007,626.0,Vasculitis (disorder),31996006,Inflammatory disorder of the cardiovascular system (disorder)
363169009,6848.0,Vasculitis (disorder),31996006,Inflammation of specific body organs (disorder)
27550009,3915.0,Vasculitis (disorder),31996006,Disorder of blood vessel (disorder)
120013000,12.0,Vasectomy (procedure),22523008,Vas deferens excision (procedure)
399141000,19.0,Vasectomy (procedure),22523008,Male sterilization (procedure)
271594007,20.0,Vasovagal syncope (disorder),398665005,Syncope (disorder)
234128000,126.0,Venous varices (disorder),128060009,Ectactic vein (disorder)
271652003,127.0,Venous varices (disorder),128060009,Varicose vein finding (finding)
44103008,24.0,Ventricular fibrillation (disorder),71908006,Ventricular arrhythmia (disorder)
40593004,20.0,Ventricular fibrillation (disorder),71908006,Fibrillation (disorder)
410429000,35.0,Ventricular fibrillation (disorder),71908006,Cardiac arrest (disorder)
29717002,16.0,Ventricular premature beats (disorder),17338001,Premature beats (disorder)
33413000,21.0,Ventricular premature beats (disorder),17338001,Ectopic beats (disorder)
44103008,24.0,Ventricular premature beats (disorder),17338001,Ventricular arrhythmia (disorder)
253273004,198.0,Ventricular septal defect (disorder),30288003,Cardiac septal defects (disorder)
253549006,148.0,Ventricular septal defect (disorder),30288003,Ventricular septal abnormality (disorder)
56265001,2832.0,Ventricular tachycardia (disorder),25569003,Heart disease (disorder)
366157005,325.0,Ventricular tachycardia (disorder),25569003,Finding of cardiovascular measurement (finding)
45150006,11.0,Verbal auditory hallucinations (finding),247730001,Auditory hallucinations (finding)
416939005,2008.0,Verruca (morphologic abnormality),30285000,Proliferative mass (morphologic abnormality)
247440002,5139.0,Verruca vulgaris (disorder),57019003,Skin or mucosa lesion (finding)
721266009,44.0,Verruca vulgaris (disorder),57019003,Infection of skin and mucous membrane caused by Human papillomavirus (disorder)
300848003,10259.0,Verruca vulgaris (disorder),57019003,Mass of body structure (finding)
404640003,64.0,Vertigo (finding),399153001,Dizziness (finding)
128073008,175.0,Vesicoureteric reflux (disorder),197811007,Disorder of ureter (disorder)
827008005,48.0,Vesicular eczema (disorder),123698008,Vesicle of skin (finding)
43116000,214.0,Vesicular eczema (disorder),123698008,Eczema (disorder)
95324001,4301.0,Vesicular eczema (disorder),123698008,Skin lesion (disorder)
123698008,14.0,Vesicular hand eczema (disorder),402222007,Vesicular eczema (disorder)
238553001,13.0,Vesicular hand eczema (disorder),402222007,Constitutional eczema of hand (disorder)
12463005,19.0,Viral gastroenteritis (disorder),111843007,Infectious gastroenteritis (disorder)
78420004,23.0,Viral gastroenteritis (disorder),111843007,Viral enteritis (disorder)
285344007,12.0,Viral gastroenteritis (disorder),111843007,Viral gastritis (disorder)
131148009,1295.0,Viral hemorrhagic fever (disorder),240523007,Bleeding (finding)
128482007,953.0,Viral hemorrhagic fever (disorder),240523007,Acute inflammatory disease (disorder)
409631000,90.0,Viral hemorrhagic fever (disorder),240523007,Acute viral disease (disorder)
3738000,73.0,Viral hepatitis type B (disorder),66071002,Viral hepatitis (disorder)
3738000,73.0,Viral hepatitis type C (disorder),50711007,Viral hepatitis (disorder)
105633007,97.0,"Viral hepatitis, type A (disorder)",40468003,Disease caused by Picornaviridae (disorder)
3738000,73.0,"Viral hepatitis, type A (disorder)",40468003,Viral hepatitis (disorder)
23006000,74.0,Vitiligo (disorder),56727007,Hypopigmentation of skin (disorder)
57781000,66.0,Vocal cord palsy (disorder),302912005,Disorder of vocal cord (disorder)
226080004,10.0,Vocal cord palsy (disorder),302912005,Paralysis of glottis (disorder)
162145001,6.0,Vulvodynia (disorder),238968009,Vulval pain (finding)
373673007,327.0,Vulvodynia (disorder),238968009,Disorder characterized by pain (disorder)
5089007,337.0,Vulvodynia (disorder),238968009,Disorder of vulva (disorder)
366051008,18.0,Watery eye (finding),420103007,Finding of lacrimation and lacrimal drainage (finding)
106076001,7525.0,Weal (disorder),247472004,Skin finding (finding)
714974000,4962.0,Weal (disorder),247472004,Lesion of skin and/or skin-associated mucous membrane (finding)
417746004,7653.0,Whiplash injury to neck (disorder),39848009,Traumatic injury (disorder)
90460009,469.0,Whiplash injury to neck (disorder),39848009,Injury of neck (disorder)
721760004,5.0,Whipple's disease (disorder),41545003,Infection caused by Tropheryma (disorder)
312108008,77.0,Whipple's disease (disorder),41545003,Bacterial intestinal infectious disease (disorder)
235725003,4.0,Whipple's disease (disorder),41545003,Malabsorption caused by infective agent (disorder)
235903001,29.0,Wilson's disease (disorder),88518009,Metabolic and genetic disorder affecting the liver (disorder)
